IsBadBuy,AUCGUART,PRIMEUNIT
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,GREEN,NO
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
1,,
0,,
0,,
1,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
1,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
1,GREEN,NO
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,GREEN,NO
1,,
0,GREEN,NO
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
1,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
1,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,GREEN,NO
1,GREEN,NO
0,,
1,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
1,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
1,,
1,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
1,,
1,,
1,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
1,,
0,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,GREEN,NO
0,GREEN,NO
1,,
1,,
0,GREEN,NO
0,,
0,GREEN,NO
1,,
0,,
0,,
0,,
0,,
0,GREEN,NO
0,,
1,,
1,,
1,,
0,GREEN,NO
0,,
1,GREEN,NO
0,,
0,,
0,GREEN,NO
0,,
0,,
0,,
0,GREEN,NO
0,,
